_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_top_subject,_type
s260-116,2019-01-29 00:01:00,"A bill to assist employers providing employment under special certificates issued under section 14(c) of the Fair Labor Standards Act of 1938 to transform their business and program models, to support individuals with disabilities to transition to competitive integrated employment, to phase out the use of such special certificates, and for other purposes.",False,False,116,Transformation to Competitive Employment Act,Labor and Employment,s
s261-116,2019-01-29 00:01:00,"A bill to extend the authorization of appropriations for allocation to carry out approved wetlands conservation projects under the North American Wetlands Conservation Act through fiscal year 2024, and for other purposes.",False,False,116,North American Wetlands Conservation Extension Act,Environmental Protection,s
s262-116,2019-01-29 00:01:00,"A bill to provide for a pay increase in 2019 for certain civilian employees of the Federal Government, and for other purposes.",False,False,116,Federal Civilian Workforce Pay Raise Fairness Act of 2019,Government Operations and Politics,s
s263-116,2019-01-29 00:01:00,A bill to ensure the receipt of required compensation before physical possession by the Federal Government of any land subject to the use of eminent domain for the construction of United States border infrastructure and to provide for a consultation process prior to acquiring land for border infrastructure.,False,False,116,FACE Act,Immigration,s
s264-116,2019-01-29 00:01:00,A bill to prohibit the construction of certain elements of a physical barrier along the southern border of the United States in Federal wildlife and wilderness areas and on State land.,False,False,116,A bill to prohibit the construction of certain elements of a physical barrier along the southern border of the United States in Federal wildlife and wilderness areas and on State land.,Public Lands and Natural Resources,s
s265-116,2019-01-29 00:01:00,"A bill to develop a national strategy to prevent targeted violence through behavioral threat assessment and management, and for other purposes.",False,False,116,"Threat Assessment, Prevention, and Safety Act of 2019",Emergency Management,s
s266-116,2019-01-29 00:01:00,"A bill to provide for the long-term improvement of public school facilities, and for other purposes.",False,False,116,Rebuild America's Schools Act of 2019,Education,s
s267-116,2019-01-29 00:01:00,"A bill to provide for a general capital increase for the North American Development Bank, and for other purposes.",False,False,116,North American Development Bank Improvement Act of 2019,International Affairs,s
s268-116,2019-01-29 00:01:00,"A bill to reauthorize the Partners for Fish and Wildlife Program and certain wildlife conservation funds, to establish prize competitions relating to the prevention of wildlife poaching and trafficking, wildlife conservation, the management of invasive species, and the protection of endangered species, to amend the Marine Turtle Conservation Act of 2004 to modify the protections provided by that Act, and for other purposes.",False,False,116,Wildlife Innovation and Longevity Driver Act,Animals,s
s269-116,2019-01-30 00:01:00,A bill to protect our Social Security system and improve benefits for current and future generations.,False,False,116,Social Security 2100 Act,Social Welfare,s
s270-116,2019-01-30 00:01:00,"A bill to amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.",False,False,116,Paycheck Fairness Act,Labor and Employment,s
s271-116,2019-01-30 00:01:00,A bill to grant lawful permanent resident status to certain eligible persons who were separated from immediate family members by the Department of Homeland Security.,False,False,116,Families Belong Together Act,Immigration,s
s272-116,2019-01-30 00:01:00,A bill to establish the policy of the United States regarding the no-first-use of nuclear weapons.,False,False,116,A bill to establish the policy of the United States regarding the no-first-use of nuclear weapons.,International Affairs,s
s273-116,2019-01-30 00:01:00,A bill to amend the Communications Act of 1934 to require providers of a covered service to provide location information concerning the telecommunications device of a user of such service to an investigative or law enforcement officer or an employee or other agent of a public safety answering point in an emergency situation involving risk of death or serious physical harm or in order to respond to the user's call for emergency services.,False,False,116,Kelsey Smith Act,Crime and Law Enforcement,s
s274-116,2019-01-30 00:01:00,A bill to ensure that organizations with religious or moral convictions are allowed to continue to provide services for children.,False,False,116,Child Welfare Provider Inclusion Act of 2019,Social Welfare,s
s275-116,2019-01-30 00:01:00,"A bill to amend the Internal Revenue Code of 1986 to provide for lifelong learning accounts, and for other purposes.",False,False,116,Skills Investment Act of 2019,Taxation,s
s276-116,2019-01-30 00:01:00,"A bill to amend the Internal Revenue Code of 1986 to require certain tax-exempt organizations to include on annual returns the names and addresses of substantial contributors, and for other purposes.",False,False,116,Spotlight Act,Taxation,s
s277-116,2019-01-30 00:01:00,"A bill to posthumously award a Congressional Gold Medal to Fred Korematsu, in recognition of his dedication to justice and equality.",False,False,116,Fred Korematsu Congressional Gold Medal Act of 2019,"Civil Rights and Liberties, Minority Issues",s
s278-116,2019-01-30 00:01:00,"A bill to require the Congressional Budget Office to make publicly available the fiscal and mathematical models, data, and other details of computations used in cost analysis and scoring.",False,False,116,CBO Show Your Work Act,Economics and Public Finance,s
s279-116,2019-01-30 00:01:00,A bill to allow tribal grant schools to participate in the Federal Employee Health Benefits Program.,False,False,116,Tribal School Federal Insurance Parity Act,Native Americans,s
s280-116,2019-01-30 00:01:00,A bill to reauthorize the Historically Black Colleges and Universities Historic Preservation program.,False,False,116,A bill to reauthorize the Historically Black Colleges and Universities Historic Preservation program.,Public Lands and Natural Resources,s
s281-116,2019-01-30 00:01:00,"A bill to provide for a period of continuing appropriations in the event of a lapse in appropriations under the normal appropriations process, and to prohibit consideration of other matters in the Senate if appropriations are not enacted.",False,False,116,End Shutdowns Act,Economics and Public Finance,s
s282-116,2019-01-30 00:01:00,"A bill to amend the market name of genetically altered salmon in the United States, and for other purposes.",False,False,116,Genetically Engineered Salmon Labeling Act,Health,s
s283-116,2019-01-30 00:01:00,"A bill to amend title XVIII of the Social Security Act to improve access to, and utilization of, bone mass measurement benefits under part B of the Medicare program by establishing a minimum payment amount under such part for bone mass measurement.",False,False,116,Increasing Access to Osteoporosis Testing for Medicare Beneficiaries Act of 2019,Health,s
s284-116,2019-01-30 00:01:00,A bill to provide for a biennial budget process and a biennial appropriations process and to enhance oversight and the performance of the Federal Government.,False,False,116,Biennial Budgeting and Appropriations Act,Economics and Public Finance,s
s285-116,2019-01-31 00:01:00,"A bill to require U.S. Immigration and Customs Enforcement to take into custody certain aliens who have been charged in the United States with a crime that resulted in the death or serious bodily injury of another person, and for other purposes.",False,False,116,Sarah's Law,Immigration,s
s286-116,2019-01-31 00:01:00,"A bill to amend title XVIII of the Social Security Act to provide for the coverage of marriage and family therapist services and mental health counselor services under part B of the Medicare program, and for other purposes.",False,False,116,Mental Health Access Improvement Act of 2019,Health,s
s287-116,2019-01-31 00:01:00,"A bill to amend the Trade Expansion Act of 1962 to impose limitations on the authority of the President to adjust imports that are determined to threaten to impair national security, and for other purposes.",False,False,116,Bicameral Congressional Trade Authority Act of 2019,Foreign Trade and International Finance,s
s288-116,2019-01-31 00:01:00,"A bill to amend the Indian Civil Rights Act of 1968 to extend the jurisdiction of tribal courts to cover crimes involving sexual violence, and for other purposes.",False,False,116,Justice for Native Survivors of Sexual Violence Act,Native Americans,s
s289-116,2019-01-31 00:01:00,"A bill to amend title XVIII of the Social Security Act to support rural residency training funding that is equitable for all States, and for other purposes.",False,False,116,Rural Physician Workforce Production Act of 2019,Health,s
s290-116,2019-01-31 00:01:00,A bill to protect Native children and promote public safety in Indian country.,False,False,116,Native Youth and Tribal Officer Protection Act,Native Americans,s
s291-116,2019-01-31 00:01:00,A bill to authorize the Secretary of Housing and Urban Development to carry out a housing choice voucher mobility demonstration to encourage families receiving the voucher assistance to move to lower-poverty areas and expand access to opportunity areas.,False,False,116,Housing Choice Voucher Mobility Demonstration Act of 2019,Housing and Community Development,s
s292-116,2019-01-31 00:01:00,A bill to limit the separation of families at or near ports of entry.,False,False,116,Keep Families Together Act,Immigration,s
s293-116,2019-01-31 00:01:00,A bill to enhance border security to reduce drug trafficking and related money laundering.,False,False,116,Securing the Border and Making Drug Cartels Pay for it Act,Immigration,s
s294-116,2019-01-31 00:01:00,A bill to establish a business incubators program within the Department of the Interior to promote economic development in Indian reservation communities.,False,True,116,Native American Business Incubators Program Act,Native Americans,s
s295-116,2019-01-31 00:01:00,"A bill to establish the Rural Export Center, and for other purposes.",False,False,116,Promoting Rural Exports Act of 2019,Foreign Trade and International Finance,s
s296-116,2019-01-31 00:01:00,A bill to amend XVIII of the Social Security Act to ensure more timely access to home health services for Medicare beneficiaries under the Medicare program.,False,False,116,Home Health Care Planning Improvement Act of 2019,Health,s
s297-116,2019-01-31 00:01:00,"A bill to amend title 28, United States Code, to modify the amount in controversy requirement and remove the complete diversity requirement.",False,False,116,Federal Courts Access Act of 2019,Law,s
s298-116,2019-01-31 00:01:00,"A bill to establish the Springfield Race Riot National Historic Monument in the State of Illinois, and for other purposes.",False,False,116,Springfield Race Riot National Historic Monument Act,Public Lands and Natural Resources,s
s299-116,2019-01-31 00:01:00,"A bill to amend title VII of the Public Health Service Act to reauthorize programs that support interprofessional geriatric education and training to develop a geriatric-capable workforce, improving health outcomes for a growing and diverse aging American population and their families, and for other purposes.",False,False,116,Geriatrics Workforce Improvement Act,Health,s
s300-116,2019-01-31 00:01:00,A bill to require the Secretary of Energy to carry out a program relating to physical security and cybersecurity for pipelines and liquefied natural gas facilities.,False,False,116,Pipeline and LNG Facility Cybersecurity Preparedness Act,Energy,s
s301-116,2019-01-31 00:01:00,A bill to enforce work authorization requirements for immigrants.,False,False,116,E-Verify Act of 2019,Immigration,s
s302-116,2019-01-31 00:01:00,A bill to permanently reauthorize the Land and Water Conservation Fund.,False,False,116,A bill to permanently reauthorize the Land and Water Conservation Fund.,Public Lands and Natural Resources,s
s303-116,2019-01-31 00:01:00,A bill to reform the GEAR UP program.,False,False,116,GEAR UP for Success Act of 2019,Education,s
s304-116,2019-01-31 00:01:00,"A bill to reauthorize section 340H of the Public Health Service Act to continue to encourage the expansion, maintenance, and the establishment of approved graduate medical residency programs at qualified teaching health centers, and for other purposes.",False,False,116,Training the Next Generation of Primary Care Doctors Act of 2019,Health,s
s305-116,2019-01-31 00:01:00,A bill to amend the Internal Revenue Code of 1986 to recognize Indian tribal governments for purposes of determining under the adoption credit whether a child has special needs.,False,False,116,Tribal Adoption Parity Act,Taxation,s
s306-116,2019-01-31 00:01:00,"A bill to promote merger enforcement and protect competition through adjusting premerger filing fees, increasing antitrust enforcement resources, and improving the information provided to antitrust enforcers.",False,False,116,Merger Enforcement Improvement Act,Commerce,s
s307-116,2019-01-31 00:01:00,"A bill to amend the Clayton Act to modify the standard for an unlawful acquisition, and for other purposes.",False,False,116,Consolidation Prevention and Competition Promotion Act of 2019,Commerce,s
s308-116,2019-01-31 00:01:00,"A bill to direct the Secretary of the Interior to convey certain Federal lands in San Bernardino County, California, to the San Bernardino Valley Water Conservation District, and to accept in return certain non-Federal lands, and for other purposes.",False,False,116,Santa Ana River Wash Plan Land Exchange Act,Public Lands and Natural Resources,s
s309-116,2019-01-31 00:01:00,"A bill to amend the Internal Revenue Code of 1986 to reinstate estate and generation-skipping taxes, and for other purposes.",False,False,116,For the 99.8 Percent Act,Taxation,s
s310-116,2019-01-31 00:01:00,A bill to amend the Neotropical Migratory Bird Conservation Act to reauthorize the Act.,False,False,116,Migratory Birds of the Americas Conservation Act,Animals,s
s311-116,2019-01-31 00:01:00,"A bill to amend title 18, United States Code, to prohibit a health care practitioner from failing to exercise the proper degree of care in the case of a child who survives an abortion or attempted abortion.",False,False,116,Born-Alive Abortion Survivors Protection Act,Crime and Law Enforcement,s
s312-116,2019-01-31 00:01:00,"A bill to prevent a nuclear arms race resulting from weakened international restrictions on the proliferation of intermediate- and shorter-range missiles, and for other purposes.",False,False,116,Prevention of Arms Race Act of 2019,International Affairs,s
s313-116,2019-01-31 00:01:00,"A bill to amend the American History and Civics Education program under the Elementary and Secondary Education Act of 1965 to require inclusion of programs that educate students about the history and principles of the Constitution of the United States, including the Bill of Rights.",False,False,116,CIVICS Act of 2019,Education,s
s314-116,2019-01-31 00:01:00,A bill to improve the processing and oversight by the Federal Government of security clearances and background investigations and for other purposes.,False,False,116,Modernizing the Trusted Workforce for the 21st Century Act of 2019,Armed Forces and National Security,s
s315-116,2019-01-31 00:01:00,"A bill to authorize cyber hunt and incident response teams at the Department of Homeland Security, and for other purposes.",False,False,116,DHS Cyber Hunt and Incident Response Teams Act of 2019,"Science, Technology, Communications",s
s316-116,2019-01-04 00:02:00,A bill to establish the Sacramento-San Joaquin Delta National Heritage Area.,False,False,116,Sacramento-San Joaquin Delta National Heritage Area Act,Public Lands and Natural Resources,s
s317-116,2019-01-04 00:02:00,A bill to amend title XIX of the Social Security Act to provide States with the option of providing coordinated care for children with complex medical conditions through a health home.,False,False,116,ACE Kids Act of 2019,Health,s
s318-116,2019-01-04 00:02:00,A bill to authorize the Secretary of Veterans Affairs to furnish medically necessary transportation for newborn children of certain women veterans.,False,False,116,VA Newborn Emergency Treatment Act,Armed Forces and National Security,s
s319-116,2019-01-04 00:02:00,"A bill to improve the reproductive assistance provided by the Department of Defense and the Department of Veterans Affairs to severely wounded, ill, or injured members of the Armed Forces, veterans, and their spouses or partners, and for other purposes.",False,False,116,Women Veterans and Families Health Services Act of 2019,Armed Forces and National Security,s
s320-116,2019-01-04 00:02:00,"A bill to amend title 18, United States Code, to require federally licensed firearms importers, manufacturers, and dealers to meet certain requirements with respect to securing their firearms inventory, business records, and business premises.",False,False,116,SECURE Firearm Storage Act,Crime and Law Enforcement,s
s321-116,2019-01-04 00:02:00,"A bill to amend the Internal Revenue Code of 1986 to modify safe harbor requirements applicable to automatic contribution arrangements, and for other purposes.",False,False,116,Retirement Security Act of 2019,Taxation,s
s322-116,2019-01-04 00:02:00,"A bill to amend the Internal Revenue Code of 1986 to promote retirement savings on behalf of small business employees by making improvements to SIMPLE retirement accounts and easing the transition from a SIMPLE plan to a 401(k) plan, and for other purposes.",False,False,116,SIMPLE Plan Modernization Act,Taxation,s
s323-116,2019-01-04 00:02:00,A bill to direct the Secretary of Education to establish the Recognition Inspiring School Employees (RISE) Program recognizing excellence exhibited by classified school employees providing services to students in prekindergarten through high school.,False,False,116,Recognizing Achievement in Classified School Employees Act,Education,s
s324-116,2019-01-04 00:02:00,"A bill to promote international exchanges on best election practices, cultivate more secure democratic institutions around the world, and for other purposes.",False,False,116,Global Electoral Exchange Act of 2019,International Affairs,s
s325-116,2019-01-04 00:02:00,"A bill to require the Secretary of the Interior to convey the Garrison Diversion Unit Project Oakes Test Area in Dickey County, North Dakota, to the Dickey-Sargent Irrigation District, and for other purposes.",False,False,116,Garrison Diversion Unit Project Oakes Test Area Conveyance Act of 2019,Water Resources Development,s
s326-116,2019-01-04 00:02:00,"A bill to prohibit the use of amounts appropriated for military construction or the Army Corps of Engineers for the construction of barriers, land acquisition, or any other associated activities on the southern border without specific statutory authorization from Congress.",False,False,116,RAIDER Act of 2019,Emergency Management,s
s327-116,2019-01-04 00:02:00,A bill to amend the Federal Lands Recreation Enhancement Act to provide for a lifetime National Recreational Pass for any veteran with a service-connected disability.,False,False,116,Wounded Veterans Recreation Act,Public Lands and Natural Resources,s
s328-116,2019-01-04 00:02:00,"A bill to jump-start economic recovery through the formation and growth of new businesses, and for other purposes.",False,False,116,Startup Act,Economics and Public Finance,s
s329-116,2019-01-05 00:02:00,A bill to amend the Internal Revenue Code of 1986 to include fuel cells using electromechanical processes for purposes of the energy tax credit.,False,False,116,Linear Generator Parity Act,Taxation,s
s330-116,2019-01-05 00:02:00,A bill to amend the Internal Revenue Code of 1986 to allow charitable organizations to make statements relating to political campaigns if such statements are made in the ordinary course of carrying out its tax exempt purpose.,False,False,116,The Free Speech Fairness Act,Taxation,s
s331-116,2019-01-05 00:02:00,A bill to amend the Home Mortgage Disclosure Act of 1975 to modify the exemptions from certain disclosure requirements.,False,False,116,Home Loan Quality Transparency Act of 2019,Finance and Financial Sector,s
s332-116,2019-01-05 00:02:00,"A bill to amend title 38, United States Code, to remove the manifestation period required for the presumptions of service connection for chloracne, porphyria cutanea tarda, and acute and subacute peripheral neuropathy associated with exposure to certain herbicide agents, and for other purposes.",False,False,116,Agent Orange Exposure Fairness Act of 2019,Armed Forces and National Security,s
s333-116,2019-01-05 00:02:00,"A bill to authorize the Secretary of Homeland Security to work with cybersecurity consortia for training, and for other purposes.",False,False,116,National Cybersecurity Preparedness Consortium Act of 2019,"Science, Technology, Communications",s
s334-116,2019-01-05 00:02:00,"A bill to authorize the construction of the Musselshell-Judith Rural Water System and study of the Dry-Redwater Regional Water Authority System in the States of Montana and North Dakota, and for other purposes.",False,False,116,Clean Water for Rural Communities Act,Water Resources Development,s
s335-116,2019-01-05 00:02:00,A bill to require the Secretary of Commerce to ensure that ZTE Corporation complies with all probationary conditions set forth in the settlement agreement entered into between ZTE Corporation and the Bureau of Industry and Security of the Department of Commerce.,False,False,116,ZTE Enforcement Review and Oversight Act,Foreign Trade and International Finance,s
s336-116,2019-01-05 00:02:00,A bill to direct the Comptroller General of the United States to submit a report on the response of law enforcement agencies to reports of missing or murdered Indians.,False,False,116,Studying the Missing and Murdered Indian Crisis Act of 2019,Native Americans,s
s337-116,2019-01-05 00:02:00,"A bill to extend the authorization for the MotorCities National Heritage Area in the State of Michigan, and for other purposes.",False,False,116,Preserving the MotorCities Heritage Act,Public Lands and Natural Resources,s
s338-116,2019-01-05 00:02:00,"A bill to amend the Presidential Transition Act of 1963 to require the development of ethics plans for certain transition teams, and for other purposes.",False,False,116,Transition Team Ethics Improvement Act,Government Operations and Politics,s
s339-116,2019-01-05 00:02:00,"A bill to amend the Wild and Scenic Rivers Act to designate segments of the Nashua, Squannacook, and Nissitissit Rivers as components of the Wild and Scenic Rivers System, and for other purposes.",False,False,116,Nashua River Wild and Scenic River Act,Public Lands and Natural Resources,s
s340-116,2019-01-05 00:02:00,A bill to promote competition in the market for drugs and biological products by facilitating the timely entry of lower-cost generic and biosimilar versions of those drugs and biological products.,False,False,116,CREATES Act of 2019,Health,s
s341-116,2019-01-05 00:02:00,"A bill to amend title 38, United States Code, to improve the procurement practices of the Department of Veterans Affairs, and for other purposes.",False,False,116,Department of Veterans Affairs Procurement Efficiency and Transparency Act of 2019,Armed Forces and National Security,s
s342-116,2019-01-06 00:02:00,"A bill to reauthorize title VI of the Higher Education Act of 1965 in order to improve and encourage innovation in international education, and for other purposes.",False,False,116,Advancing International and Foreign Language Education Act,Education,s
s343-116,2019-01-06 00:02:00,A bill to amend the Internal Revenue Code of 1986 to terminate the credit for new qualified plug-in electric drive motor vehicles and to provide for a Federal highway user fee on alternative fuel vehicles.,False,False,116,Fairness for Every Driver Act,Taxation,s
s344-116,2019-01-06 00:02:00,"A bill to amend the Federal Food, Drug, and Cosmetic Act and the Securities Exchange Act of 1934 to prevent the inter partes review process for challenging patents from diminishing competition in the pharmaceutical industry and with respect to drug innovation, and for other purposes.",False,False,116,Hatch-Waxman Integrity Act of 2019,Health,s
s345-116,2019-01-06 00:02:00,"A bill to amend title II of the Social Security Act to increase survivors benefits for disabled widows, widowers, and surviving divorced spouses, and for other purposes.",False,False,116,SWIFT Act,Social Welfare,s
s346-116,2019-01-06 00:02:00,"A bill to provide for the study and evaluation of net metering, and for other purposes.",False,False,116,National Evaluation of Techniques for Making Energy Technologies More Efficient and Resilient Act of 2019,Energy,s
s347-116,2019-01-06 00:02:00,"A bill to designate the facility of the United States Postal Service located at 40 Fulton Street in Middletown, New York, as the ""Benjamin A. Gilman Post Office Building"".",False,True,116,"A bill to designate the facility of the United States Postal Service located at 40 Fulton Street in Middletown, New York, as the ""Benjamin A. Gilman Post Office Building"".",Government Operations and Politics,s
s348-116,2019-01-06 00:02:00,"A bill to amend title XVIII of the Social Security Act to provide for the distribution of additional residency positions, and for other purposes.",False,False,116,Resident Physician Shortage Reduction Act of 2019,Health,s
s349-116,2019-01-06 00:02:00,"A bill to require the Secretary of Transportation to request nominations for, and make determinations regarding, roads to be designated under the national scenic byways program, and for other purposes.",False,True,116,Reviving America's Scenic Byways Act of 2019,Transportation and Public Works,s
s350-116,2019-01-06 00:02:00,A bill to restore the application of the Federal antitrust laws to the business of health insurance to protect competition and consumers.,False,False,116,Competitive Health Insurance Reform Act of 2019,Health,s
s351-116,2019-01-06 00:02:00,"A bill to prohibit Federal funding of State firearm ownership databases, and for other purposes.",False,False,116,Gun Owner Registration Information Protection Act,Crime and Law Enforcement,s
s352-116,2019-01-06 00:02:00,A bill to amend the Internal Revenue Code of 1986 to increase the national limitation amount for qualified highway or surface freight transfer facility bonds.,False,False,116,BUILD Act,Taxation,s
s353-116,2019-01-06 00:02:00,"A bill to amend title 23, United States Code, to improve the transportation infrastructure finance and innovation (TIFIA) program, and for other purposes.",False,False,116,RAPID Act,Transportation and Public Works,s
s354-116,2019-01-06 00:02:00,"A bill to avoid duplicative annual reporting under the Internal Revenue Code of 1986 and the Employee Retirement Income Security Act of 1974, and for other purposes.",False,False,116,"A bill to avoid duplicative annual reporting under the Internal Revenue Code of 1986 and the Employee Retirement Income Security Act of 1974, and for other purposes.",Taxation,s
s355-116,2019-01-06 00:02:00,A bill to establish a grant program to provide assistance to prevent and repair damage to structures due to pyrrhotite.,False,False,116,Crumbling Foundations Small Business and Homeowners Assistance Act of 2019,Housing and Community Development,s
s356-116,2019-01-06 00:02:00,A bill to establish a grant program to provide assistance to States to prevent and repair damage to structures due to pyrrhotite.,False,False,116,Aid to Homeowners with Crumbling Foundations Act of 2019,Housing and Community Development,s
s357-116,2019-01-06 00:02:00,"A bill to require annual reports on religious intolerance in Saudi Arabian educational materials, and for other purposes.",False,False,116,Saudi Educational Transparency and Reform Act,International Affairs,s
s358-116,2019-01-06 00:02:00,"A bill to amend title 13, United States Code, to require the Secretary of Commerce to provide advance notice to Congress before changing any questions on the decennial census, and for other purposes.",False,False,116,Census IDEA Act,Government Operations and Politics,s
s359-116,2019-01-06 00:02:00,A bill to amend the Internal Revenue Code of 1986 to exclude from gross income certain Federally-subsidized loan repayments for dental school faculty.,False,False,116,Dental Loan Repayment Assistance Act,Taxation,s
s360-116,2019-01-06 00:02:00,"A bill to amend the Securities Exchange Act of 1934 to require the submission by issuers of data relating to diversity, and for other purposes.",False,False,116,Improving Corporate Governance Through Diversity Act of 2019,Finance and Financial Sector,s
s361-116,2019-01-06 00:02:00,A bill to amend the Internal Revenue Code of 1986 to facilitate water leasing and water transfers to promote conservation and efficiency.,False,False,116,Water and Agriculture Tax Reform Act of 2019,Taxation,s
s362-116,2019-01-06 00:02:00,A bill to amend the Internal Revenue Code of 1986 to reform taxation of alcoholic beverages.,False,False,116,Craft Beverage Modernization and Tax Reform Act of 2019,Taxation,s
s363-116,2019-01-06 00:02:00,"A bill to establish an Intercountry Adoption Advisory Committee, and for other purposes.",False,False,116,Intercountry Adoption Advisory Committee Act,International Affairs,s
s364-116,2019-01-06 00:02:00,A bill to amend the Ohio & Erie National Heritage Canalway Act of 1996 to modify the funding limitation.,False,False,116,A bill to amend the Ohio & Erie National Heritage Canalway Act of 1996 to modify the funding limitation.,Public Lands and Natural Resources,s
s365-116,2019-01-06 00:02:00,"A bill to amend section 232 of the Trade Expansion Act of 1962 to require the Secretary of Defense to initiate investigations and to provide for congressional disapproval of certain actions, and for other purposes.",False,False,116,Trade Security Act of 2019,Foreign Trade and International Finance,s
s366-116,2019-01-06 00:02:00,A bill to shorten monopoly periods for prescription drugs that are the subjects of sudden price hikes.,False,False,116,FLAT Prices Act,Health,s
s367-116,2019-01-07 00:02:00,"A bill to provide for the administration of certain national monuments, to establish a National Monument Enhancement Fund, and to establish certain wilderness areas in the States of New Mexico and Nevada.",False,False,116,ANTIQUITIES Act,Public Lands and Natural Resources,s
s368-116,2019-01-07 00:02:00,A bill to prohibit the application of certain restrictive eligibility requirements to foreign nongovernmental organizations with respect to the provision of assistance under part I of the Foreign Assistance Act of 1961.,False,False,116,"Global Health, Empowerment and Rights Act",International Affairs,s
s369-116,2019-01-07 00:02:00,A bill to reauthorize the Blue Ridge National Heritage Area.,False,False,116,Blue Ridge National Heritage Area Reauthorization Act of 2019,Public Lands and Natural Resources,s
s370-116,2019-01-07 00:02:00,A bill to amend the Sherman Act to make oil-producing and exporting cartels illegal.,False,False,116,NOPEC,Foreign Trade and International Finance,s
s371-116,2019-01-07 00:02:00,"A bill to provide regulatory relief to charitable organizations that provide housing assistance, and for other purposes.",False,False,116,BUILD Act,Finance and Financial Sector,s
s372-116,2019-01-07 00:02:00,A bill to appropriately limit the impact of the presence of large Federal installations in the delineation of core based statistical areas.,False,False,116,Statistical Area Fairness Act of 2019,Government Operations and Politics,s
s373-116,2019-01-07 00:02:00,A bill to provide for the retention and service of transgender individuals in the Armed Forces.,False,False,116,A bill to provide for the retention and service of transgender individuals in the Armed Forces.,Armed Forces and National Security,s
s374-116,2019-01-07 00:02:00,"A bill to amend title 38, United States Code, to expand health care and benefits from the Department of Veterans Affairs for military sexual trauma, and for other purposes.",False,False,116,Servicemembers and Veterans Empowerment and Support Act of 2019,Armed Forces and National Security,s
s375-116,2019-01-07 00:02:00,"A bill to improve efforts to identify and reduce Governmentwide improper payments, and for other purposes.",False,True,116,Payment Integrity Information Act of 2019,Government Operations and Politics,s
s376-116,2019-01-07 00:02:00,"A bill to amend the Federal Water Pollution Control Act to clarify the definition of navigable waters, and for other purposes.",False,False,116,Defense of Environment and Property Act of 2019,Environmental Protection,s
s377-116,2019-01-07 00:02:00,A bill to amend title XVIII of the Social Security Act to require the Secretary of Health and Human Services to negotiate prices of prescription drugs furnished under part D of the Medicare program.,False,False,116,Medicare Negotiation and Competitive Licensing Act of 2019,Health,s
s378-116,2019-01-07 00:02:00,"A bill to amend the Internal Revenue Code of 1986 to establish an excise tax on certain prescription drugs which have been subject to a price spike, and for other purposes.",False,False,116,Stop Price Gouging Act,Taxation,s
s379-116,2019-01-07 00:02:00,A bill to amend the Internal Revenue Code of 1986 to permit amounts paid for programs to obtain a recognized postsecondary credential or a license to be treated as qualified higher education expenses for purposes of a 529 account.,False,False,116,A bill to amend the Internal Revenue Code of 1986 to permit amounts paid for programs to obtain a recognized postsecondary credential or a license to be treated as qualified higher education expenses for purposes of a 529 account.,Taxation,s
s380-116,2019-01-07 00:02:00,A bill to increase access to agency guidance documents.,False,False,116,Guidance Out Of Darkness Act,Government Operations and Politics,s
s381-116,2019-01-07 00:02:00,"A bill to direct the Administrator of the National Aeronautics and Space Administration to submit to Congress a report on the merits of, and options for, establishing an institute relating to space resources, and for other purposes.",False,False,116,Space Resources Institute Act,"Science, Technology, Communications",s
s382-116,2019-01-07 00:02:00,"A bill to authorize a special resource study on the spread vectors of chronic wasting disease in Cervidae, and for other purposes.",False,False,116,Chronic Wasting Disease Transmission in Cervidae Study Act,Animals,s
s383-116,2019-01-07 00:02:00,"A bill to support carbon dioxide utilization and direct air capture research, to facilitate the permitting and development of carbon capture, utilization, and sequestration projects and carbon dioxide pipelines, and for other purposes.",False,False,116,USE IT Act,Environmental Protection,s
s384-116,2019-01-07 00:02:00,"A bill to require the Secretary of Commerce, acting through the Director of the National Institute of Standards and Technology, to help facilitate the adoption of composite technology in infrastructure in the United States, and for other purposes.",False,False,116,"A bill to require the Secretary of Commerce, acting through the Director of the National Institute of Standards and Technology, to help facilitate the adoption of composite technology in infrastructure in the United States, and for other purposes.","Science, Technology, Communications",s
s385-116,2019-01-07 00:02:00,"A bill to amend the Fair Labor Standards Act of 1938 to provide increased labor law protections for agricultural workers, and for other purposes.",False,False,116,Fairness for Farm Workers Act,Labor and Employment,s
s386-116,2019-01-07 00:02:00,"A bill to amend the Immigration and Nationality Act to eliminate the per-country numerical limitation for employment-based immigrants, to increase the per-country numerical limitation for family-sponsored immigrants, and for other purposes.",False,False,116,Fairness for High-Skilled Immigrants Act of 2019,Immigration,s
s387-116,2019-01-07 00:02:00,"A bill to prohibit Federal agencies and Federal contractors from requesting that an applicant for employment disclose criminal history record information before the applicant has received a conditional offer, and for other purposes.",False,False,116,Fair Chance to Compete for Jobs Act of 2019,Government Operations and Politics,s
s388-116,2019-01-07 00:02:00,A bill to reduce the ability of the U.S. Immigration and Customs Enforcement to engage in inappropriate civil immigration enforcement actions that harm unaccompanied alien children and to ensure the safety and welfare of unaccompanied alien children.,False,False,116,"Families, Not Facilities Act of 2019",Immigration,s
