_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_top_subject,_type
hr378-116,2019-01-09 00:01:00,"To amend the Help America Vote Act of 2002 to require voting systems used in elections for Federal office to produce a voter-verified, auditable paper record of the votes cast in such elections, to require State election officials to audit the results of such elections prior to certifying the results, to provide grants to States to improve voting system security, and for other purposes.",False,False,116,Safeguarding Election Infrastructure Act of 2019,Government Operations and Politics,hr
hr379-116,2019-01-09 00:01:00,"To limit the authority of a State to require remote sellers to collect taxes and fees owed by purchasers then located in such State incident to their purchases of goods and services from such sellers, and for other purposes.",False,False,116,Protecting Businesses from Burdensome Compliance Cost Act of 2019,Taxation,hr
hr380-116,2019-01-09 00:01:00,"To amend the Federal Power Act to require the consideration of invasive species when prescribing fishways, and for other purposes.",False,False,116,"To amend the Federal Power Act to require the consideration of invasive species when prescribing fishways, and for other purposes.",Public Lands and Natural Resources,hr
hr381-116,2019-01-09 00:01:00,To direct the Secretary of Agriculture and the Administrator of General Services to modernize terms in certain regulations.,False,False,116,21st Century Respect Act,"Civil Rights and Liberties, Minority Issues",hr
hr382-116,2019-01-09 00:01:00,"To provide for the conveyance of the Custer County Airport, and for other purposes.",False,False,116,"To provide for the conveyance of the Custer County Airport, and for other purposes.",Transportation and Public Works,hr
hr383-116,2019-01-09 00:01:00,To amend the Patient Protection and Affordable Care Act to ensure that preexisting condition exclusions with respect to enrollment in health insurance coverage and group health plans continue to be prohibited.,False,False,116,Continuing Coverage for Preexisting Conditions Act of 2019,Health,hr
hr384-116,2019-01-09 00:01:00,To amend the Immigration and Nationality Act to increase the penalties applicable to aliens who unlawfully reenter the United States after being removed.,False,False,116,Establishing Mandatory Minimums for Illegal Reentry Act of 2019,Immigration,hr
hr385-116,2019-01-09 00:01:00,"To require U.S. Immigration and Customs Enforcement to take into custody certain aliens who have been charged in the United States with a crime that resulted in the death or serious bodily injury of another person, and for other purposes.",False,False,116,Sarah's Law,Immigration,hr
hr386-116,2019-01-09 00:01:00,"To update the map of, and modify the maximum acreage available for inclusion in, the Florissant Fossil Beds National Monument.",False,False,116,"To update the map of, and modify the maximum acreage available for inclusion in, the Florissant Fossil Beds National Monument.",Public Lands and Natural Resources,hr
hr387-116,2019-01-09 00:01:00,"To authorize, direct, expedite, and facilitate a land exchange in El Paso and Teller Counties, Colorado, and for other purposes.",False,False,116,"Crags, Colorado Land Exchange Act of 2019",Public Lands and Natural Resources,hr
hr388-116,2019-01-09 00:01:00,"To update thresholds for certain currency transaction reports and suspicious activity reports, and for other purposes.",False,False,116,Financial Reporting Threshold Modernization Act,Finance and Financial Sector,hr
hr389-116,2019-01-09 00:01:00,To authorize the Secretary of the Treasury to pay rewards under an asset recovery rewards program to help identify and recover stolen assets linked to foreign government corruption and the proceeds of such corruption hidden behind complex financial structures in the United States and abroad.,True,False,116,Kleptocracy Asset Recovery Rewards Act,Finance and Financial Sector,hr
hr390-116,2019-01-09 00:01:00,"To establish the Adams Memorial Commission to carry out the provisions of Public Law 107-62, and for other purposes.",False,False,116,"To establish the Adams Memorial Commission to carry out the provisions of Public Law 107-62, and for other purposes.",Government Operations and Politics,hr
hr391-116,2019-01-09 00:01:00,"To provide transparency regarding waivers granted to individuals from the ethics requirements of Executive Order 13770 or any subsequent similar order, and for other purposes.",False,False,116,White House Ethics Transparency Act of 2019,Government Operations and Politics,hr
hr392-116,2019-01-09 00:01:00,"To require the disclosure of beneficial ownership by a foreign person of high-security space leased to accommodate a Federal agency, and for other purposes.",False,False,116,Secure Government Buildings from Espionage Act of 2019,Government Operations and Politics,hr
hr393-116,2019-01-09 00:01:00,"To require the disclosure of beneficial ownership by a foreign person of aircraft registration, and for other purposes.",False,False,116,Aircraft Ownership Transparency Act of 2019,Transportation and Public Works,hr
hr394-116,2019-01-09 00:01:00,"To protect, improve, and modernize the act of voting.",False,False,116,21st Century Voting Act,Government Operations and Politics,hr
hr395-116,2019-01-09 00:01:00,"To amend title 5, United States Code, to require agencies to respond to comments from congressional committees about proposed rulemaking, and for other purposes.",False,False,116,POWERS Act of 2019,Government Operations and Politics,hr
hr396-116,2019-01-09 00:01:00,"To provide for the equitable settlement of certain Indian land disputes regarding land in Illinois, and for other purposes.",False,False,116,"To provide for the equitable settlement of certain Indian land disputes regarding land in Illinois, and for other purposes.",Native Americans,hr
hr397-116,2019-01-09 00:01:00,"To amend the Internal Revenue Code of 1986 to create a Pension Rehabilitation Trust Fund, to establish a Pension Rehabilitation Administration within the Department of the Treasury to make loans to multiemployer defined benefit plans, and for other purposes.",True,False,116,Rehabilitation for Multiemployer Pensions Act of 2019,Labor and Employment,hr
hr398-116,2019-01-09 00:01:00,"To require the Secretary of Energy to establish a pilot competitive grant program for the development of a skilled energy workforce, and for other purposes.",False,False,116,21st Century Energy Workforce Act,Labor and Employment,hr
hr399-116,2019-01-09 00:01:00,"To direct the Secretary of Labor to support the development of pre-apprenticeship programs in the building and construction trades that serve underrepresented populations, including individuals from low income and rural census tracts.",False,False,116,PATH Act,Labor and Employment,hr
hr400-116,2019-01-09 00:01:00,"To amend title 39 of the United States Code to direct the Postal Regulatory Commission to promulgate regulations to establish rates of postage for packages shipped by priority mail from the United States to a foreign Army Post Office, Fleet Post Office, or Diplomatic Post Office.",False,False,116,Care Packages for Our Heroes Act of 2019,Government Operations and Politics,hr
hr401-116,2019-01-09 00:01:00,"To direct the Secretary of Agriculture to release reversionary and reserved interests in certain lands within the Coconino National Forest, Arizona.",False,False,116,Lowell Observatory Conveyance Act,Public Lands and Natural Resources,hr
hr402-116,2019-01-09 00:01:00,"To provide for the unencumbering of title to non-Federal land owned by Win Oil Company, Incorporated, for purposes of economic development by removing the Federal reversion interest in that land, and for other purposes.",False,False,116,Flagstaff Federal Reversion Relief Act,Public Lands and Natural Resources,hr
hr403-116,2019-01-09 00:01:00,"To establish the Clear Creek National Recreation Area in San Benito and Fresno Counties, California, to designate the Joaquin Rocks Wilderness in such counties, and for other purposes.",False,False,116,Clear Creek National Recreation Area and Conservation Act,Public Lands and Natural Resources,hr
hr404-116,2019-01-09 00:01:00,"To establish a program that enables college-bound residents of outlying areas of the United States to have greater choices among institutions of higher education, and for other purposes.",False,False,116,United States Territories College Access Act,Education,hr
hr405-116,2019-01-09 00:01:00,To permit the District of Columbia and each of the territories of the United States to provide and furnish statues honoring their citizens for placement in Statuary Hall in the same manner as statues honoring citizens of the States are provided for placement in Statuary Hall.,False,False,116,To permit the District of Columbia and each of the territories of the United States to provide and furnish statues honoring their citizens for placement in Statuary Hall in the same manner as statues honoring citizens of the States are provided for placem,Government Operations and Politics,hr
hr406-116,2019-01-09 00:01:00,"To amend title 1, United States Code, to provide for a definition of the term ""State"" and to include territories therein, and for other purposes.",False,False,116,"To amend title 1, United States Code, to provide for a definition of the term ""State"" and to include territories therein, and for other purposes.",Government Operations and Politics,hr
hr407-116,2019-01-09 00:01:00,To amend the Immigration and Nationality Act to establish the Virgin Islands visa waiver program.,False,False,116,Virgin Islands Visa Waiver Act of 2019,Immigration,hr
hr408-116,2019-01-09 00:01:00,To require the Comptroller General of the United States to submit a report to Congress regarding the pension system of the United States Virgin Islands.,False,False,116,Sustainable Pension Plan Act of 2019,Labor and Employment,hr
hr409-116,2019-01-09 00:01:00,To amend the Internal Revenue Code of 1986 to repeal the limitation on the cover over of distilled spirits taxes to the Virgin Islands and Puerto Rico.,False,False,116,To amend the Internal Revenue Code of 1986 to repeal the limitation on the cover over of distilled spirits taxes to the Virgin Islands and Puerto Rico.,Taxation,hr
hr410-116,2019-01-09 00:01:00,To amend the Internal Revenue Code of 1986 to provide reimbursement for possessions of the United States with respect to the earned income tax credit and the child tax credit.,False,False,116,Territorial Economic Growth and Recovery Act of 2019,Taxation,hr
hr411-116,2019-01-09 00:01:00,To amend the Internal Revenue Code of 1986 to modify the source rules to provide for economic recovery in the possessions of the United States.,False,False,116,Territorial Tax Parity Act of 2019,Taxation,hr
hr412-116,2019-01-09 00:01:00,To amend the Internal Revenue Code of 1986 to modify the residence and source rules to provide for economic recovery in the possessions of the United States.,False,False,116,Territorial Tax Equity and Economic Growth Act of 2019,Taxation,hr
hr413-116,2019-01-09 00:01:00,"To amend the Internal Revenue Code of 1986 to allow the work opportunity credit to small businesses which hire individuals who are members of the Ready Reserve or National Guard, and for other purposes.",False,False,116,Hire A Hero Act of 2019,Taxation,hr
hr414-116,2019-01-09 00:01:00,"To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to include algal blooms in the definition of a major disaster, and for other purposes.",False,False,116,Protecting Local Communities from Harmful Algal Blooms Act,Emergency Management,hr
hr415-116,2019-01-09 00:01:00,"To authorize the Secretary of the Interior to grant to States and local governments easements and rights-of-way over Federal land within Gateway National Recreation Area for construction, operation, and maintenance of projects for control and prevention of flooding and shoreline erosion.",False,False,116,"To authorize the Secretary of the Interior to grant to States and local governments easements and rights-of-way over Federal land within Gateway National Recreation Area for construction, operation, and maintenance of projects for control and prevention o",Public Lands and Natural Resources,hr
hr416-116,2019-01-09 00:01:00,"To amend section 524(c) of title 18, United States Code, to use lawfully forfeited drug seizures to increase border security.",False,False,116,Build up Illegal Line Defenses with Assets Lawfully Lifted Act of 2019,Crime and Law Enforcement,hr
hr417-116,2019-01-09 00:01:00,"To amend title 18, United States Code, to establish measures to combat invasive lionfish, and for other purposes.",False,False,116,"To amend title 18, United States Code, to establish measures to combat invasive lionfish, and for other purposes.",Crime and Law Enforcement,hr
hr418-116,2019-01-09 00:01:00,"To authorize the State of Utah to select certain lands that are available for disposal under the Pony Express Resource Management Plan to be used for the support and benefit of State institutions, and for other purposes.",False,False,116,Confirming State Land Grants for Education Act,Public Lands and Natural Resources,hr
hr419-116,2019-01-09 00:01:00,To make continuing appropriations for the Federal Aviation Administration for fiscal year 2019.,False,False,116,To make continuing appropriations for the Federal Aviation Administration for fiscal year 2019.,Transportation and Public Works,hr
hr420-116,2019-01-09 00:01:00,"To provide for the regulation of marijuana products, and for other purposes.",False,False,116,Regulate Marijuana Like Alcohol Act,Crime and Law Enforcement,hr
hr421-116,2019-01-09 00:01:00,Making continuing appropriations for the Coast Guard.,False,False,116,Making continuing appropriations for the Coast Guard.,Transportation and Public Works,hr
hr422-116,2019-01-09 00:01:00,"To prevent catastrophic failure or shutdown of remote diesel power engines due to emission control devices, and for other purposes.",False,False,116,Alaska Remote Generator Reliability and Protection Act,Environmental Protection,hr
hr423-116,2019-01-09 00:01:00,For the relief of Robert Feiss.,False,False,116,For the relief of Robert Feiss.,,hr
hr424-116,2019-01-10 00:01:00,"To amend the Homeland Security Act of 2002 to improve the management and administration of the security clearance processes throughout the Department of Homeland Security, and for other purposes.",True,False,116,Department of Homeland Security Clearance Management and Administration Act,Emergency Management,hr
hr425-116,2019-01-10 00:01:00,"To promote veteran involvement in STEM education, computer science, and scientific research, and for other purposes.",True,False,116,Supporting Veterans in STEM Careers Act,"Science, Technology, Communications",hr
hr426-116,2019-01-10 00:01:00,"To withdraw certain National Forest System land in the Emigrant Crevice area located in the Custer Gallatin National Forest, Park County, Montana, from the mining and mineral leasing laws of the United States, and for other purposes.",False,False,116,Yellowstone Gateway Protection Act,Public Lands and Natural Resources,hr
hr427-116,2019-01-10 00:01:00,"To amend section 254 of the Communications Act of 1934 to provide reporting requirements for recipients of funds that provide access in rural and high cost areas, and for other purposes.",False,False,116,Connect America Fund Accountability Act of 2019,"Science, Technology, Communications",hr
hr428-116,2019-01-10 00:01:00,To direct the Under Secretary of Homeland Security for Intelligence and Analysis to develop and disseminate a threat assessment regarding terrorist use of virtual currency.,True,False,116,Homeland Security Assessment of Terrorists' Use of Virtual Currencies Act,Crime and Law Enforcement,hr
hr429-116,2019-01-10 00:01:00,"To amend the Federal Election Campaign Act of 1971 to require all political committees to notify the Federal Election Commission within 48 hours of receiving cumulative contributions of $1,000 or more from any contributor during a calendar year.",False,False,116,Real Time Transparency Act of 2019,Government Operations and Politics,hr
hr430-116,2019-01-10 00:01:00,"To extend the program of block grants to States for temporary assistance for needy families and related programs through June 30, 2019.",True,True,116,TANF Extension Act of 2019,Social Welfare,hr
hr431-116,2019-01-10 00:01:00,To repeal the corporate average fuel economy standards.,False,False,116,CAFE Standards Repeal Act of 2019,Energy,hr
hr432-116,2019-01-10 00:01:00,To authorize the Secretary of the Interior to convey certain land and facilities of the Central Valley Project.,False,False,116,Contra Costa Canal Transfer Act,Water Resources Development,hr
hr433-116,2019-01-10 00:01:00,"To amend title 38, United States Code, to ensure that veterans may attend pre-apprenticeship programs using certain educational assistance provided by the Secretary of Veterans Affairs, and for other purposes.",False,False,116,Veterans' Entry to Apprenticeship Act,Armed Forces and National Security,hr
hr434-116,2019-01-10 00:01:00,"To designate the Emancipation National Historic Trail, and for other purposes.",True,False,116,Emancipation National Historic Trail Study Act,Public Lands and Natural Resources,hr
hr435-116,2019-01-10 00:01:00,"To provide for a coordinated national research program to examine the nature, causes, consequences, and prevention of violence and unintended injury and death relating to gun ownership, use, and trafficking, and for other purposes.",False,False,116,National Gun Violence Research Act,Crime and Law Enforcement,hr
hr436-116,2019-01-10 00:01:00,"To re-establish certain hydraulic fracturing chemical disclosure rules, standards for well construction, and waste management rules, and for other purposes.",False,False,116,Fracking Disclosure and Safety Act,Environmental Protection,hr
hr437-116,2019-01-10 00:01:00,"To amend the Public Health Service Act to prohibit research with human fetal tissue obtained pursuant to an abortion, and for other purposes.",False,False,116,Safe RESEARCH Act,Health,hr
hr438-116,2019-01-10 00:01:00,"To deny Federal funding to any State or political subdivision of a State that has in effect any law, policy, or procedure that prevents or impedes a State or local law enforcement official from maintaining custody of an alien pursuant to an immigration detainer issued by the Secretary of Homeland Security, and for other purposes.",False,False,116,HELD Act,Crime and Law Enforcement,hr
hr439-116,2019-01-10 00:01:00,"To amend the charter of the Future Farmers of America, and for other purposes.",True,True,116,National FFA Organization's Federal Charter Amendments Act,Congress,hr
hr440-116,2019-01-10 00:01:00,"To amend the Immigration and Nationality Act, to clarify the authority of the Secretary of Homeland Security to take property using eminent domain, and for other purposes.",False,False,116,Eminent Domain Just Compensation Act,Immigration,hr
hr441-116,2019-01-10 00:01:00,To require FERC to examine certain hydropower licences.,False,False,116,Commonsense Flood Prevention Act,Energy,hr
hr442-116,2019-01-10 00:01:00,To amend the Consumer Financial Protection Act of 2010 to extend the supervisory authority of the Bureau of Consumer Financial Protection to include assessing compliance with the Military Lending Act.,False,False,116,Financial Protection for Our Military Families Act,Finance and Financial Sector,hr
hr443-116,2019-01-10 00:01:00,"To authorize the Attorney General to establish a five-year pilot program to make grants to local educational agencies for the hiring of school resource officers, and for other purposes.",False,False,116,PROTECT KIDS Act,Education,hr
hr444-116,2019-01-10 00:01:00,"To amend title 38, United States Code, to eliminate the period of eligibility for the Vocational Rehabilitation and Employment program of the Department of Veterans Affairs.",False,False,116,Reduce Unemployment for Veterans of All Ages Act of 2019,Armed Forces and National Security,hr
hr445-116,2019-01-10 00:01:00,"To amend the VOW to Hire Heroes Act of 2011 to make permanent the Veterans Retraining Assistance Program, and for other purposes.",False,False,116,Help Hire Our Heroes Act,Armed Forces and National Security,hr
hr446-116,2019-01-10 00:01:00,To amend the Internal Revenue Code of 1986 to allow tax credits to veterans for the establishment of franchises.,False,False,116,Veteran Entrepreneurs Act of 2019,Taxation,hr
hr447-116,2019-01-10 00:01:00,"To amend the Federal Food, Drug, and Cosmetic Act to allow for the importation of affordable and safe drugs by wholesale distributors, pharmacies, and individuals.",False,False,116,Affordable and Safe Prescription Drug Importation Act,Health,hr
hr448-116,2019-01-10 00:01:00,"To amend title XVIII of the Social Security Act to provide for the negotiation of lower covered part D drug prices on behalf of Medicare beneficiaries and the establishment and application of a formulary by the Secretary of Health and Human Services under Medicare part D, and for other purposes.",False,False,116,Medicare Drug Price Negotiation Act,Health,hr
hr449-116,2019-01-10 00:01:00,"To amend the Homeland Security Act of 2002, to direct the Assistant Secretary for State and Local Law Enforcement to produce and disseminate an annual catalog on Department of Homeland Security training, publications, programs, and services for State, local, and tribal law enforcement agencies, and for other purposes.",True,False,116,Pathways to Improving Homeland Security at the Local Level Act,Crime and Law Enforcement,hr
hr450-116,2019-01-10 00:01:00,"To amend title 18, United States Code, to provide an additional tool to prevent certain frauds against veterans, and for other purposes.",True,False,116,Preventing Crimes Against Veterans Act of 2019,Crime and Law Enforcement,hr
hr451-116,2019-01-10 00:01:00,To repeal the section of the Middle Class Tax Relief and Job Creation Act of 2012 that requires the Federal Communications Commission to reallocate and auction the T-Band spectrum.,False,False,116,Don't Break Up the T-Band Act of 2019,"Science, Technology, Communications",hr
hr452-116,2019-01-10 00:01:00,"To require the Secretary of Homeland Security to use the testimonials of former violent extremists or their associates in order to counter terrorist recruitment, and for other purposes.",False,False,116,Combating Terrorist Recruitment Act of 2019,Crime and Law Enforcement,hr
hr453-116,2019-01-10 00:01:00,"To take certain Federal lands in Tennessee into trust for the benefit of the Eastern Band of Cherokee Indians, and for other purposes.",False,False,116,Eastern Band of Cherokee Historic Lands Reacquisition Act,Native Americans,hr
hr454-116,2019-01-10 00:01:00,"To amend title 5, United States Code, to enhance the authority under which Federal agencies may pay cash awards to employees for making cost saving disclosures, and for other purposes.",False,False,116,Bonuses for Cost-Cutters Act of 2019,Government Operations and Politics,hr
hr455-116,2019-01-10 00:01:00,"To ensure the functionality and security of new Federal websites that collect personally identifiable information, and for other purposes.",False,False,116,Safe and Secure Federal Websites Act of 2019,Government Operations and Politics,hr
hr456-116,2019-01-10 00:01:00,"To amend the Patient Protection and Affordable Care Act to permit insurers to offer catastrophic coverage plans to anyone, and for other purposes.",False,False,116,Care for All Act of 2019,Health,hr
hr457-116,2019-01-10 00:01:00,"To amend the Internal Revenue Code of 1986 to increase the maximum contribution limit for health savings accounts, and for other purposes.",False,False,116,Health Savings Account Act,Taxation,hr
hr458-116,2019-01-10 00:01:00,"To prohibit implementation of the revised definition of short-term, limited-duration insurance in order to permit such insurance to provide up to 12 months of coverage.",False,False,116,Affordable Limited Health Coverage Act,Health,hr
hr459-116,2019-01-10 00:01:00,"To clarify the boundary of Acadia National Park, and for other purposes.",False,False,116,Acadia National Park Boundary Clarification Act,Public Lands and Natural Resources,hr
hr460-116,2019-01-10 00:01:00,"To amend title XIX of the Social Security Act to amend the Federal medical assistance percentage for the District of Columbia for fiscal years after 2020, and for other purposes.",False,False,116,"To amend title XIX of the Social Security Act to amend the Federal medical assistance percentage for the District of Columbia for fiscal years after 2020, and for other purposes.",Health,hr
hr461-116,2019-01-10 00:01:00,"To amend the Public Health Service Act to ensure appropriate care by certain 340B covered entities for victims of sexual assault, and for other purposes.",False,False,116,"To amend the Public Health Service Act to ensure appropriate care by certain 340B covered entities for victims of sexual assault, and for other purposes.",Health,hr
hr462-116,2019-01-10 00:01:00,To amend the Water Resources Development Act of 2000 to provide for expedited project implementation relating to the comprehensive Everglades restoration plan.,False,False,116,Everglades for the Next Generation Act,Water Resources Development,hr
hr463-116,2019-01-10 00:01:00,"To amend title 10, United States Code, to provide for forgiveness of certain overpayments of retired pay paid to deceased retired members of the Armed Forces.",False,False,116,Military Retiree Survivor Comfort Act,Armed Forces and National Security,hr
hr464-116,2019-01-10 00:01:00,"To amend title 38, United States Code, to improve dependency and indemnity compensation for survivors of certain totally disabled veterans.",False,False,116,"To amend title 38, United States Code, to improve dependency and indemnity compensation for survivors of certain totally disabled veterans.",Armed Forces and National Security,hr
hr465-116,2019-01-10 00:01:00,To significantly lower prescription drug prices for patients in the United States by ending government-granted monopolies for manufacturers who charge drug prices that are higher than the median prices at which the drugs are available in other countries.,False,False,116,Prescription Drug Price Relief Act of 2019,Health,hr
hr466-116,2019-01-10 00:01:00,"To direct the Federal Communications Commission to amend its rules so as to prohibit the application to amateur stations of certain private land use restrictions, and for other purposes.",False,False,116,Amateur Radio Parity Act of 2019,"Science, Technology, Communications",hr
hr467-116,2019-01-10 00:01:00,"To amend the Trafficking Victims Protection Act of 2000 to encourage a victim-centered approach to combating human trafficking, and for other purposes.",False,False,116,Reducing the Demand for Human Trafficking Act of 2019,Crime and Law Enforcement,hr
hr468-116,2019-01-10 00:01:00,"To redesignate the Saint-Gaudens National Historic Site as the ""Saint-Gaudens National Historical Park"", and for other purposes.",False,False,116,Saint-Gaudens National Historical Park Redesignation Act,Public Lands and Natural Resources,hr
hr469-116,2019-01-10 00:01:00,"To require the use of replacement cost value in determining the premium rates for flood insurance coverage under the National Flood Insurance Act, and for other purposes.",False,False,116,"To require the use of replacement cost value in determining the premium rates for flood insurance coverage under the National Flood Insurance Act, and for other purposes.",Finance and Financial Sector,hr
hr470-116,2019-01-10 00:01:00,"To repeal the mandatory flood insurance coverage requirement for commercial properties located in flood hazard areas, and for other purposes.",False,False,116,"To repeal the mandatory flood insurance coverage requirement for commercial properties located in flood hazard areas, and for other purposes.",Finance and Financial Sector,hr
hr471-116,2019-01-10 00:01:00,"To provide for greater transfer of risk under the National Flood Insurance Program to private capital and reinsurance markets, and for other purposes.",False,False,116,Taxpayer Exposure Mitigation Act,Finance and Financial Sector,hr
hr472-116,2019-01-10 00:01:00,"To allow communities to develop alternative flood insurance rate maps, and for other purposes.",False,False,116,Community Mapping Act,Finance and Financial Sector,hr
hr473-116,2019-01-10 00:01:00,"To authorize the Every Word We Utter Monument to establish a commemorative work in the District of Columbia and its environs, and for other purposes.",False,False,116,"To authorize the Every Word We Utter Monument to establish a commemorative work in the District of Columbia and its environs, and for other purposes.",Public Lands and Natural Resources,hr
hr474-116,2019-01-10 00:01:00,"To insure adequate use and access to the existing Bolts Ditch headgate and ditch segment within the Holy Cross Wilderness in Eagle County, Colorado, and for other purposes.",False,False,116,Bolts Ditch Access and Use Act,Public Lands and Natural Resources,hr
hr475-116,2019-01-10 00:01:00,"To adjust the boundary of the Arapaho National Forest, Colorado, and for other purposes.",False,False,116,Arapaho National Forest Boundary Adjustment Act of 2019,Public Lands and Natural Resources,hr
hr476-116,2019-01-10 00:01:00,To amend the Internal Revenue Code of 1986 to increase for 2 years the residential energy credit and the investment tax credit with respect to solar property with a nameplate capacity of less than 20 kilowatts.,False,False,116,Solar EDGE Act,Taxation,hr
hr477-116,2019-01-10 00:01:00,To amend section 7 of Public Law 100-515 (16 U.S.C. 1244 note) to promote continued use of the James J. Howard Marine Sciences Laboratory at Gateway National Recreation Area by the National Oceanic and Atmospheric Administration.,False,False,116,To amend section 7 of Public Law 100-515 (16 U.S.C. 1244 note) to promote continued use of the James J. Howard Marine Sciences Laboratory at Gateway National Recreation Area by the National Oceanic and Atmospheric Administration.,Public Lands and Natural Resources,hr
hr478-116,2019-01-10 00:01:00,"To amend the Federal Food, Drug, and Cosmetic Act to allow for the personal importation of safe and affordable drugs from approved pharmacies in Canada.",False,False,116,Safe and Affordable Drugs from Canada Act of 2019,Health,hr
hr479-116,2019-01-10 00:01:00,To amend the Immigration and Nationality Act to eliminate the diversity immigrant program.,False,False,116,SAFE for America Act,Immigration,hr
hr480-116,2019-01-10 00:01:00,"To require an annual homeland threat assessment, and for other purposes.",False,False,116,Homeland Threat Assessment Act,Emergency Management,hr
hr481-116,2019-01-10 00:01:00,"To amend the Immigration and Nationality Act to alter the deadlines by which an application for asylum must be made, and for other purposes.",False,False,116,Asylum Protection Act of 2019,Immigration,hr
hr482-116,2019-01-10 00:01:00,"To authorize the Secretary of Agriculture to maintain or replace certain facilities and structures for commercial recreation services at Smith Gulch in Idaho, and for other purposes.",False,False,116,"To authorize the Secretary of Agriculture to maintain or replace certain facilities and structures for commercial recreation services at Smith Gulch in Idaho, and for other purposes.",Public Lands and Natural Resources,hr
hr483-116,2019-01-10 00:01:00,To authorize the Secretary of the Interior to convey certain public land within the Henry's Lake Wilderness Study Area in the State of Idaho to resolve an unauthorized use and an occupancy encroachment dating back to 1983.,False,False,116,To authorize the Secretary of the Interior to convey certain public land within the Henry's Lake Wilderness Study Area in the State of Idaho to resolve an unauthorized use and an occupancy encroachment dating back to 1983.,Public Lands and Natural Resources,hr
hr484-116,2019-01-10 00:01:00,"To amend the Mineral Leasing Act to authorize the Secretary of the Interior to regulate hydraulic fracturing operations on Federal lands, and for other purposes.",False,False,116,"To amend the Mineral Leasing Act to authorize the Secretary of the Interior to regulate hydraulic fracturing operations on Federal lands, and for other purposes.",Environmental Protection,hr
hr485-116,2019-01-10 00:01:00,"To amend title 38, United States Code, to provide for the circumstances under which the Secretary of Veterans Affairs shall provide reimbursement for emergency ambulance services.",False,False,116,VREASA,Armed Forces and National Security,hr
hr486-116,2019-01-10 00:01:00,"To authorize the Secretary of the Interior to conduct a special resource study of Chicano Park, located in San Diego, California, and for other purposes.",False,False,116,Chicano Park Preservation Act,Public Lands and Natural Resources,hr
hr487-116,2019-01-10 00:01:00,"To require the Secretary of Transportation to modify provisions relating to hours of service requirements with respect to transportation of certain live animals, and for other purposes.",False,False,116,Transporting Livestock Across America Safely Act,Transportation and Public Works,hr
hr488-116,2019-01-11 00:01:00,To amend the Fair Labor Standards Act of 1938 to provide that an employee's 'regular rate' for purposes of calculating overtime compensation will not be affected by certain additional payments.,False,False,116,Employee Bonus Protection Act,Labor and Employment,hr
hr489-116,2019-01-11 00:01:00,To prioritize the payment of pay and allowances to members of the Armed Forces and Federal law enforcement officers in the event the debt ceiling is reached or there is a funding gap.,False,False,116,SHIELD Act of 2019,Economics and Public Finance,hr
hr490-116,2019-01-11 00:01:00,"To amend title 18, United States Code, to prohibit abortion in cases where a fetal heartbeat is detectable.",False,False,116,Heartbeat Protection Act of 2019,Crime and Law Enforcement,hr
hr491-116,2019-01-11 00:01:00,"To amend title 37, United States Code, to provide for the continuance of pay and allowances for members of the Armed Forces, including reserve components thereof, during lapses in appropriations.",False,False,116,ASAP Act,Armed Forces and National Security,hr
hr492-116,2019-01-11 00:01:00,"To amend the Communications Act of 1934 to provide that an owner or operator of a social media service that hinders the display of user-generated content shall be treated as a publisher or speaker of such content, and for other purposes.",False,False,116,Biased Algorithm Deterrence Act of 2019,"Science, Technology, Communications",hr
hr493-116,2019-01-11 00:01:00,"To direct the Attorney General, in enforcing the provisions of the Controlled Substances Act relating to marijuana, to focus on certain enforcement priorities.",False,False,116,Sensible Enforcement of Cannabis Act of 2019,Crime and Law Enforcement,hr
hr494-116,2019-01-11 00:01:00,"To amend the Omnibus Crime Control and Safe Streets Act of 1968 to reauthorize the Juvenile Accountability Block Grant program, and for other purposes.",True,False,116,Tiffany Joslyn Juvenile Accountability Block Grant Reauthorization and Bullying Prevention and Intervention Act of 2019,Crime and Law Enforcement,hr
hr495-116,2019-01-11 00:01:00,To amend the Homeland Security Act of 2002 to require an annual report on the Office for State and Local Law Enforcement.,True,False,116,FIRST State and Local Law Enforcement Act,Crime and Law Enforcement,hr
hr496-116,2019-01-11 00:01:00,"To direct the Director of the United States Geological Survey to establish a program to map zones that are at greater risk of sinkhole formation, and for other purposes.",False,False,116,Sinkhole Mapping Act of 2019,"Science, Technology, Communications",hr
hr497-116,2019-01-11 00:01:00,"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to increase certain veteran funeral benefits, and for other purposes.",False,False,116,BRAVE Act of 2019,Armed Forces and National Security,hr
hr498-116,2019-01-11 00:01:00,"To eliminate unused sections of the United States Code, and for other purposes.",True,False,116,Clean Up the Code Act of 2019,Crime and Law Enforcement,hr
hr499-116,2019-01-11 00:01:00,To amend the Small Business Act to clarify the treatment of certain surviving spouses under the definition of small business concern owned and controlled by service-disabled veterans.,False,False,116,Service-Disabled Veterans Small Business Continuation Act,Armed Forces and National Security,hr
hr500-116,2019-01-11 00:01:00,To require the Secretary of the Treasury to mint coins in recognition of Christa McAuliffe.,False,False,116,Christa McAuliffe Commemorative Coin Act of 2019,Finance and Financial Sector,hr
