_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_top_subject,_type
hr133-116,2019-01-03 00:01:00,To promote economic partnership and cooperation between the United States and Mexico.,True,False,116,United States-Mexico Economic Partnership Act,International Affairs,hr
hr134-116,2019-01-03 00:01:00,To protect unpaid interns from workplace harassment and discrimination.,False,False,116,Unpaid Intern Protection Act of 2019,"Civil Rights and Liberties, Minority Issues",hr
hr135-116,2019-01-03 00:01:00,"To amend the Notification and Federal Employee Antidiscrimination and Retaliation Act of 2002 to strengthen Federal antidiscrimination laws enforced by the Equal Employment Opportunity Commission and expand accountability within the Federal Government, and for other purposes.",True,False,116,Federal Employee Antidiscrimination Act of 2019,Government Operations and Politics,hr
hr136-116,2019-01-03 00:01:00,"To amend title 5, United States Code, to protect unpaid interns in the Federal Government from workplace harassment and discrimination, and for other purposes.",True,False,116,Federal Intern Protection Act of 2019,Government Operations and Politics,hr
hr137-116,2019-01-03 00:01:00,To amend the Federal Election Campaign Act of 1971 to prohibit certain State election administration officials from actively participating in electoral campaigns.,False,False,116,Federal Election Integrity Act of 2019,Government Operations and Politics,hr
hr138-116,2019-01-03 00:01:00,To amend the Help America Vote Act of 2002 to allow all eligible voters to vote by mail in Federal elections.,False,False,116,Universal Right to Vote by Mail Act of 2019,Government Operations and Politics,hr
hr139-116,2019-01-03 00:01:00,"To establish the Springfield Race Riot National Historic Monument in the State of Illinois, and for other purposes.",False,False,116,Springfield Race Riot National Historic Monument Act,Public Lands and Natural Resources,hr
hr140-116,2019-01-03 00:01:00,To amend section 301 of the Immigration and Nationality Act to clarify those classes of individuals born in the United States who are nationals and citizens of the United States at birth.,False,False,116,Birthright Citizenship Act of 2019,Immigration,hr
hr141-116,2019-01-03 00:01:00,To amend title II of the Social Security Act to repeal the Government pension offset and windfall elimination provisions.,False,False,116,Social Security Fairness Act of 2019,Social Welfare,hr
hr142-116,2019-01-03 00:01:00,To provide for phased-in payment of Social Security Disability Insurance payments during the waiting period for individuals with a terminal illness.,False,False,116,Social Security Disability Fairness Act of 2019,Social Welfare,hr
hr143-116,2019-01-03 00:01:00,"To direct the Secretary of the Interior to study the suitability and feasibility of designating the James K. Polk Home in Columbia, Tennessee, as a unit of the National Park System, and for other purposes.",False,False,116,James K. Polk Presidential Home Study Act,Public Lands and Natural Resources,hr
hr144-116,2019-01-03 00:01:00,"To prohibit the flying of any flag other than the United States flag over United States diplomatic and consular posts, and for other purposes.",False,False,116,Old Glory Only Act,International Affairs,hr
hr145-116,2019-01-03 00:01:00,"To authorize the revocation or denial of passports to individuals affiliated with foreign terrorist organizations, and for other purposes.",False,False,116,FTO Passport Revocation Act of 2019,International Affairs,hr
hr146-116,2019-01-03 00:01:00,"To amend the Immigration and Nationality Act to facilitate the removal of aliens identified in the terrorist screening database, and for other purposes.",False,False,116,Terrorist Deportation Act of 2019,Immigration,hr
hr147-116,2019-01-03 00:01:00,"To amend the Immigration and Nationality Act to penalize aliens who overstay their visas, and for other purposes.",False,False,116,Visa Overstay Enforcement Act of 2019,Immigration,hr
hr148-116,2019-01-03 00:01:00,To amend title XIX of the Social Security Act to provide incentives for education on the risk of renal medullary carcinoma in individuals who are receiving medical assistance under such title and who have Sickle Cell Disease.,False,False,116,Byron Nash Renal Medullary Carcinoma Awareness Act of 2019,Health,hr
hr149-116,2019-01-03 00:01:00,"To authorize funds to prevent housing discrimination through the use of nationwide testing, to increase funds for the Fair Housing Initiatives Program, and for other purposes.",False,False,116,Housing Fairness Act of 2019,Housing and Community Development,hr
hr150-116,2019-01-03 00:01:00,"To modernize Federal grant reporting, and for other purposes.",True,False,116,Grant Reporting Efficiency and Agreements Transparency Act of 2019,Government Operations and Politics,hr
hr151-116,2019-01-03 00:01:00,"To prohibit Federal payments to a unit of local government that allows individuals who are not citizens of the United States to vote in elections for State or local office, and for other purposes.",False,False,116,Eliminating Foreign Intervention in Elections Act,Government Operations and Politics,hr
hr152-116,2019-01-03 00:01:00,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the ""Captain Kimberly Nicole Hampton Post Office Building"".",False,False,116,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the ""Captain Kimberly Nicole Hampton Post Office Building"".",Government Operations and Politics,hr
hr153-116,2019-01-03 00:01:00,"To prohibit the receipt of Federal financial assistance by sanctuary cities, and for other purposes.",False,False,116,Mobilizing Against Sanctuary Cities Act,Immigration,hr
hr154-116,2019-01-03 00:01:00,"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to establish the Merchant Mariner Equity Compensation Fund to provide benefits to certain individuals who served in the United States merchant marine (including the Army Transport Service and the Naval Transport Service) during World War II.",False,False,116,Honoring Our WWII Merchant Mariners Act of 2019,Armed Forces and National Security,hr
hr155-116,2019-01-03 00:01:00,"To amend the Internal Revenue Code of 1986 to remove silencers from the definition of firearms, and for other purposes.",False,False,116,Hearing Protection Act,Taxation,hr
hr156-116,2019-01-03 00:01:00,To amend the Communications Act of 1934 to provide for enhanced penalties for the transmission of misleading or inaccurate caller identification information with the intent to trigger an emergency response.,False,False,116,Anti-Swatting Act of 2019,"Science, Technology, Communications",hr
hr157-116,2019-01-03 00:01:00,To repeal the provisions of the Protection of Lawful Commerce in Arms Act prohibiting the bringing of qualified civil liability actions in Federal or State court.,False,False,116,Gun Manufacturers Accountability Act,Law,hr
hr158-116,2019-01-03 00:01:00,To amend the Internal Revenue Code of 1986 to allow rehabilitation expenditures for public school buildings to qualify for rehabilitation credit.,False,False,116,Rehabilitation of Historic Schools Act of 2019,Taxation,hr
hr159-116,2019-01-03 00:01:00,"To require the Administrator of the Small Business Administration to establish a grant program to address rising costs of tax compliance for small business concerns, and for other purposes.",False,False,116,"To require the Administrator of the Small Business Administration to establish a grant program to address rising costs of tax compliance for small business concerns, and for other purposes.",Commerce,hr
hr160-116,2019-01-03 00:01:00,To prohibit a single bill or joint resolution presented by Congress to the President from containing multiple subjects and to require the equal application of laws to Members of Congress.,False,False,116,CLEAN Congress Act,Congress,hr
hr161-116,2019-01-03 00:01:00,To prohibit immediate family members of heads of certain agencies and departments from soliciting or otherwise raising funds from certain foreign entities.,False,False,116,Cabinet Service Integrity Act,Government Operations and Politics,hr
hr162-116,2019-01-03 00:01:00,To amend the Internal Revenue Code of 1986 to require public disclosure of individual tax returns of candidates for President and Vice President of the United States.,False,False,116,Presidential Tax Transparency Act,Taxation,hr
hr163-116,2019-01-03 00:01:00,To require the use of independent nonpartisan commissions to carry out congressional redistricting and to require States to hold open primaries for elections for Federal office.,False,False,116,CLEAN Elections Act,Government Operations and Politics,hr
hr164-116,2019-01-03 00:01:00,"To amend title 5, United States Code, to terminate pensions for Members of Congress, and for other purposes.",False,False,116,CLEAN Public Service Act,Congress,hr
hr165-116,2019-01-03 00:01:00,"To require the inclusion of veterans in housing planning and an annual report on housing assistance to veterans, and for other purposes.",False,False,116,Improving Access to Homes for Heroes Act of 2019,,hr
hr166-116,2019-01-03 00:01:00,"To establish an Office of Fair Lending Testing to test for compliance with the Equal Credit Opportunity Act, to strengthen the Equal Credit Opportunity Act and to provide for criminal penalties for violating such Act, and for other purposes.",False,False,116,Fair Lending for All Act,Finance and Financial Sector,hr
hr167-116,2019-01-03 00:01:00,To prohibit the transfer of a firearm at a gun show by a person who is not a licensed dealer.,False,False,116,To prohibit the transfer of a firearm at a gun show by a person who is not a licensed dealer.,Crime and Law Enforcement,hr
hr168-116,2019-01-03 00:01:00,"To authorize the Secretary of Homeland Security to provide lawful permanent resident status to previously removed alien parents and spouses of citizens of the United States, and for other purposes.",False,False,116,Reentry and Reunification Act,Immigration,hr
hr169-116,2019-01-03 00:01:00,"To amend title 23, United States Code, to establish a grant program for States that establish specific standards for education and training programs concerning civilian and law enforcement encounters during traffic stops and other in-person encounters, and for other purposes.",False,False,116,Driver and Officer Safety Education Act,Transportation and Public Works,hr
hr170-116,2019-01-03 00:01:00,"To amend the Black Lung Benefits Act to provide equity for certain eligible survivors, and for other purposes.",False,False,116,"To amend the Black Lung Benefits Act to provide equity for certain eligible survivors, and for other purposes.",Labor and Employment,hr
hr171-116,2019-01-03 00:01:00,To provide for the legitimate use of medicinal marihuana in accordance with the laws of the various States.,False,False,116,LUMMA,Health,hr
hr172-116,2019-01-03 00:01:00,"To amend sections 111, 169, and 171 of the Clean Air Act to clarify when a physical change in, or change in the method of operation of, a stationary source constitutes a modification or construction, and for other purposes.",False,False,116,New Source Review Permitting Improvement Act of 2018,Environmental Protection,hr
hr173-116,2019-01-03 00:01:00,"To amend the Natural Gas Act to bolster fairness and transparency in consideration of interstate natural gas pipelines, to provide for greater public input opportunities, and for other purposes.",False,False,116,Pipeline Fairness and Transparency Act,Energy,hr
hr174-116,2019-01-03 00:01:00,"To amend the Federal Power Act to require the Federal Energy Regulatory Commission to minimize infringement on the exercise and enjoyment of property rights in issuing hydropower licenses, and for other purposes.",False,False,116,Supporting Home Owner Rights Enforcement Act,Energy,hr
hr175-116,2019-01-03 00:01:00,"To amend chapter 44 of title 18, United States Code, to more comprehensively address the interstate transportation of firearms or ammunition.",False,False,116,"To amend chapter 44 of title 18, United States Code, to more comprehensively address the interstate transportation of firearms or ammunition.",Crime and Law Enforcement,hr
hr176-116,2019-01-03 00:01:00,"To relocate the headquarters of the Appalachian Regional Commission, and for other purposes.",False,False,116,Appalachian Regional Commission Relocation Act,Government Operations and Politics,hr
hr177-116,2019-01-03 00:01:00,"To amend the Internal Revenue Code of 1986 to provide for waivers of user fees imposed with respect to applications for reinstatement of tax-exempt status of small, subsidiary tax-exempt organizations.",False,False,116,"To amend the Internal Revenue Code of 1986 to provide for waivers of user fees imposed with respect to applications for reinstatement of tax-exempt status of small, subsidiary tax-exempt organizations.",Taxation,hr
hr178-116,2019-01-03 00:01:00,"To amend the Consolidated Farm and Rural Development Act to authorize the Secretary of Agriculture to award grants to benefit the Appalachia region, and for other purposes.",False,False,116,Appalachia Opportunity Grants Act of 2019,Agriculture and Food,hr
hr179-116,2019-01-03 00:01:00,"To provide for no net increase in the total acreage of certain Federal land under the jurisdiction of the Bureau of Land Management, the National Park Service, the United States Fish and Wildlife Service, or the Forest Service, and for other purposes.",False,False,116,"Acre In, Acre Out Act",Public Lands and Natural Resources,hr
hr180-116,2019-01-03 00:01:00,"To provide dedicated funding for the national infrastructure investment program and the capital investment grant program, and for other purposes.",False,False,116,Build America Act of 2019,Transportation and Public Works,hr
hr181-116,2019-01-03 00:01:00,"To amend title 13, United States Code, to provide that the penalty for refusing or neglecting to answer a decennial census question shall apply only to the extent necessary to allow the Government to obtain the information needed for its enumeration of the population, as required by the Constitution of the United States, as well as the enumeration of its citizen and noncitizen populations, and for other purposes.",False,False,116,AMERICA Act,Government Operations and Politics,hr
hr182-116,2019-01-03 00:01:00,To extend the authorization for the Cape Cod National Seashore Advisory Commission.,False,False,116,To extend the authorization for the Cape Cod National Seashore Advisory Commission.,Public Lands and Natural Resources,hr
hr183-116,2019-01-03 00:01:00,"To clarify the United States interest in certain submerged lands in the area of the Monomoy National Wildlife Refuge, and for other purposes.",False,False,116,"To clarify the United States interest in certain submerged lands in the area of the Monomoy National Wildlife Refuge, and for other purposes.",Public Lands and Natural Resources,hr
hr184-116,2019-01-03 00:01:00,"To transfer administrative jurisdiction of certain Federal lands from the United States Army Corps of Engineers to the United States Bureau of Indian Affairs, to take such lands into trust for the Winnebago Tribe of Nebraska.",False,False,116,Winnebago Land Transfer Act of 2019,Native Americans,hr
hr185-116,2019-01-03 00:01:00,To repeal the Patient Protection and Affordable Care Act and the Health Care and Education Reconciliation Act of 2010.,False,False,116,ObamaCare Repeal Act,Health,hr
hr186-116,2019-01-03 00:01:00,To amend the Internal Revenue Code of 1986 to establish a small business start-up tax credit for veterans creating businesses in underserved communities.,False,False,116,Veterans Jobs Opportunity Act,Taxation,hr
hr187-116,2019-01-03 00:01:00,"To adjust the boundary of the Kennesaw Mountain National Battlefield Park to include the Wallis House and Harriston Hill, and for other purposes.",False,False,116,Kennesaw Mountain National Battlefield Park Boundary Adjustment Act,Public Lands and Natural Resources,hr
hr188-116,2019-01-03 00:01:00,"To amend the Internal Revenue Code of 1986 to repeal the limitation on the deduction for certain taxes, including State and local property and income taxes.",False,False,116,SALT Deductibility Act,Taxation,hr
hr189-116,2019-01-03 00:01:00,"To provide requirements for the appropriate Federal banking agencies when requesting or ordering a depository institution to terminate a specific customer account, and for other purposes.",False,False,116,Financial Institution Customer Protection Act of 2019,Finance and Financial Sector,hr
hr190-116,2019-01-03 00:01:00,"To amend the Small Business Act to eliminate the inclusion of option years in the award price for sole source contracts, and for other purposes.",True,False,116,Expanding Contracting Opportunities for Small Businesses Act of 2019,Commerce,hr
hr191-116,2019-01-03 00:01:00,"To amend title 5, United States Code, to provide for the termination of certain retirement benefits for Members of Congress, except the right to continue participating in the Thrift Savings Plan, and for other purposes.",False,False,116,EPIC Act,Congress,hr
hr192-116,2019-01-03 00:01:00,"To establish an interagency program to assist countries in North and West Africa to improve immediate and long-term capabilities to counter terrorist threats, and for other purposes.",True,False,116,Trans-Sahara Counterterrorism Partnership Act,International Affairs,hr
hr193-116,2019-01-03 00:01:00,"To improve the design and construction of diplomatic posts, and for other purposes.",False,False,116,Improving Embassy Design and Security Act,International Affairs,hr
hr194-116,2019-01-03 00:01:00,"To impose additional sanctions with respect to serious human rights abuses of the Government of Iran, and for other purposes.",False,False,116,Iran Human Rights and Hostage-Taking Accountability Act,International Affairs,hr
hr195-116,2019-01-03 00:01:00,"To provide full-year appropriations for the Indian Health Service in the event of a partial lapse in appropriations, and for other purposes.",False,False,116,Pay our Doctors Act of 2019,Native Americans,hr
hr196-116,2019-01-03 00:01:00,To secure the Federal voting rights of persons when released from incarceration.,False,False,116,Democracy Restoration Act of 2019,"Civil Rights and Liberties, Minority Issues",hr
hr197-116,2019-01-03 00:01:00,"To ensure independent investigations and judicial review of the removal of a special counsel, and for other purposes.",False,False,116,Special Counsel Independence and Integrity Act,Crime and Law Enforcement,hr
hr198-116,2019-01-03 00:01:00,"To require a national nonbinding referendum at the regularly scheduled general election for Federal office in 2020 to advise Congress on term limits for Members of Congress, and for other purposes.",False,False,116,V.O.I.C.E. on Term Limits Act of 2019,Government Operations and Politics,hr
hr199-116,2019-01-03 00:01:00,"To terminate certain lifetime benefits provided to former Members of Congress, and for other purposes.",False,False,116,SCRAP Act,Congress,hr
